G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,AB,RBI,RUN,HIT,H2,H3,HR,BB,KK
20200901WONC0,20200901,WO,NC,B,65898,4,1,0,1,1,0,0,0,1
20200901WONC0,20200901,WO,NC,B,65399,3,0,1,0,0,0,0,1,0
20200901WONC0,20200901,WO,NC,B,79365,4,0,0,1,0,0,0,0,2
20200901WONC0,20200901,WO,NC,B,79456,3,0,0,1,0,0,0,0,0
20200901WONC0,20200901,WO,NC,B,65304,0,0,0,0,0,0,0,0,0
20200901WONC0,20200901,WO,NC,B,66354,1,0,0,0,0,0,0,0,0
20200901WONC0,20200901,WO,NC,B,65586,3,1,0,0,0,0,0,0,1
20200902NCWO0,20200902,NC,WO,T,76849,3,0,0,0,0,0,0,1,0
20200902NCWO0,20200902,NC,WO,T,62907,4,2,0,4,1,0,0,1,0
20200902NCWO0,20200902,NC,WO,T,62947,4,0,0,1,0,0,0,0,1
20200902NCWO0,20200902,NC,WO,T,76232,4,1,1,1,0,0,1,0,0
20200902NCWO0,20200902,NC,WO,T,68912,0,0,0,0,0,0,0,0,0
20200902NCWO0,20200902,NC,WO,T,62925,4,0,1,1,1,0,0,0,0
20200902NCWO0,20200902,NC,WO,T,74465,2,0,0,0,0,0,0,1,0
20200902NCWO0,20200902,NC,WO,T,66928,1,0,1,1,0,0,0,0,0
20200902NCWO0,20200902,NC,WO,T,63963,1,0,0,0,0,0,0,0,1
20200902NCWO0,20200902,NC,WO,T,62934,3,0,0,0,0,0,0,0,0
20200902NCWO0,20200902,NC,WO,T,50923,4,1,1,1,1,0,0,0,0
20200902NCWO0,20200902,NC,WO,T,62931,3,0,0,0,0,0,0,1,3
20200902NCWO0,20200902,NC,WO,T,63920,0,0,0,0,0,0,0,0,0
20200902NCWO0,20200902,NC,WO,T,78813,1,0,0,0,0,0,0,0,0
20200902WONC0,20200902,WO,NC,B,65898,4,0,0,0,0,0,0,0,2
20200902WONC0,20200902,WO,NC,B,99998,5,0,0,0,0,0,0,0,2
20200902WONC0,20200902,WO,NC,B,68305,4,3,0,2,1,0,0,0,1
20200902WONC0,20200902,WO,NC,B,67341,4,1,0,1,0,0,0,1,0
20200902WONC0,20200902,WO,NC,B,64300,3,1,1,2,0,0,0,2,1
20200902WONC0,20200902,WO,NC,B,67304,5,1,0,1,0,0,0,0,0
20200902WONC0,20200902,WO,NC,B,65362,1,0,2,0,0,0,0,3,1
20200902WONC0,20200902,WO,NC,B,65586,1,0,0,0,0,0,0,0,0
20200902WONC0,20200902,WO,NC,B,65399,3,0,1,0,0,0,0,1,0
20200902WONC0,20200902,WO,NC,B,79365,1,0,2,1,1,0,0,3,0
20200902WONC0,20200902,WO,NC,B,66354,0,0,0,0,0,0,0,0,0
20200903HHWO0,20200903,HH,WO,B,74163,5,0,0,0,0,0,0,0,0
20200903HHWO0,20200903,HH,WO,B,69737,5,0,0,2,0,0,0,0,0
20200903HHWO0,20200903,HH,WO,B,50730,4,0,1,2,0,0,0,1,2
20200903HHWO0,20200903,HH,WO,B,78288,4,0,1,1,0,0,0,1,0
20200903HHWO0,20200903,HH,WO,B,No_Code,0,0,0,0,0,0,0,0,0
20200903HHWO0,20200903,HH,WO,B,62700,5,0,1,1,0,0,0,0,2
20200903HHWO0,20200903,HH,WO,B,74729,2,0,0,1,0,0,0,0,0
20200903HHWO0,20200903,HH,WO,B,73136,3,3,1,2,1,0,1,0,1
20200903HHWO0,20200903,HH,WO,B,76753,2,0,0,0,0,0,0,1,0
20200903HHWO0,20200903,HH,WO,B,63704,2,0,0,1,1,0,0,0,1
20200903HHWO0,20200903,HH,WO,B,61700,0,0,0,0,0,0,0,1,0
20200903HHWO0,20200903,HH,WO,B,61208,4,0,1,1,0,0,0,1,1
20200903HHWO0,20200903,HH,WO,B,78756,2,0,0,0,0,0,0,1,1
20200903HTLT0,20200903,HT,LT,T,69652,4,0,1,0,0,0,0,1,1
20200903HTLT0,20200903,HT,LT,T,66606,5,0,0,1,0,0,0,0,0
20200903HTLT0,20200903,HT,LT,T,66614,4,0,1,2,0,0,0,0,1
20200903HTLT0,20200903,HT,LT,T,64646,4,0,0,0,0,0,0,0,1
20200903HTLT0,20200903,HT,LT,T,50600,3,0,0,0,0,0,0,0,0
20200903HTLT0,20200903,HT,LT,T,72443,4,2,1,3,0,0,1,0,0
20200903HTLT0,20200903,HT,LT,T,62265,4,1,0,1,1,0,0,0,1
20200903HTLT0,20200903,HT,LT,T,65653,0,0,0,0,0,0,0,0,0
20200903HTLT0,20200903,HT,LT,T,78629,4,0,0,1,0,0,0,0,3
20200903HTLT0,20200903,HT,LT,T,62864,4,1,1,2,0,0,1,0,0
20200903KTSK0,20200903,KT,SK,B,64006,3,0,1,1,1,0,0,1,0
20200903KTSK0,20200903,KT,SK,B,67025,4,1,1,2,0,0,0,0,0
20200903KTSK0,20200903,KT,SK,B,74339,3,2,1,2,0,0,0,1,0
20200903KTSK0,20200903,KT,SK,B,64166,4,1,0,2,0,0,0,0,1
20200903KTSK0,20200903,KT,SK,B,73113,4,1,0,2,1,0,0,0,1
20200903KTSK0,20200903,KT,SK,B,78548,4,0,0,0,0,0,0,0,0
20200903KTSK0,20200903,KT,SK,B,76313,4,1,2,2,1,0,0,1,1
20200903KTSK0,20200903,KT,SK,B,68050,4,0,0,0,0,0,0,0,2
20200903KTSK0,20200903,KT,SK,B,64868,3,0,1,0,0,0,0,1,1
20200903KTSK0,20200903,KT,SK,B,64012,1,0,0,1,0,0,0,0,0
20200903LGNC0,20200903,LG,NC,B,66113,1,0,0,1,0,0,0,0,0
20200903LGNC0,20200903,LG,NC,B,66108,3,1,1,2,0,0,0,1,0
20200903LGNC0,20200903,LG,NC,B,79109,4,0,1,2,1,0,0,0,1
20200903LGNC0,20200903,LG,NC,B,50165,4,0,0,0,0,0,0,0,2
20200903LGNC0,20200903,LG,NC,B,65207,1,0,0,0,0,0,0,0,0
20200903LGNC0,20200903,LG,NC,B,50150,0,0,1,0,0,0,0,0,0
20200903LGNC0,20200903,LG,NC,B,72133,4,3,1,1,0,0,1,0,1
20200903LGNC0,20200903,LG,NC,B,No_Code,3,0,0,1,0,0,0,1,0
20200903LGNC0,20200903,LG,NC,B,61102,4,0,0,0,0,0,0,0,0
20200903LGNC0,20200903,LG,NC,B,79150,2,0,1,1,0,0,0,0,1
20200903LGNC0,20200903,LG,NC,B,71184,0,0,0,0,0,0,0,0,0
20200903LGNC0,20200903,LG,NC,B,76290,4,2,1,1,0,0,0,0,2
20200903LGNC0,20200903,LG,NC,B,68106,2,0,0,0,0,0,0,0,1
20200903LTHT0,20200903,LT,HT,B,60523,3,0,0,0,0,0,0,1,0
20200903LTHT0,20200903,LT,HT,B,77532,4,0,2,2,2,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,78513,3,1,0,1,0,0,0,1,0
20200903LTHT0,20200903,LT,HT,B,61204,0,0,0,0,0,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,68518,0,0,0,0,0,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,61566,0,0,0,0,0,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,50506,3,0,1,0,0,0,0,1,1
20200903LTHT0,20200903,LT,HT,B,68525,4,2,0,1,0,0,0,0,3
20200903LTHT0,20200903,LT,HT,B,62556,3,0,0,0,0,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,62558,2,0,0,0,0,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,76100,1,0,0,0,0,0,0,0,1
20200903LTHT0,20200903,LT,HT,B,71564,4,0,0,0,0,0,0,0,0
20200903LTHT0,20200903,LT,HT,B,76249,3,0,0,1,0,0,0,0,1
20200903NCLG0,20200903,NC,LG,T,68912,0,0,0,0,0,0,0,0,0
20200903NCLG0,20200903,NC,LG,T,62907,5,0,1,1,0,0,0,0,3
20200903NCLG0,20200903,NC,LG,T,73306,0,0,0,0,0,0,0,0,0
20200903NCLG0,20200903,NC,LG,T,66928,3,0,0,2,1,0,0,1,0
20200903NCLG0,20200903,NC,LG,T,69992,0,0,0,0,0,0,0,0,0
20200903NCLG0,20200903,NC,LG,T,74465,1,0,0,1,0,0,0,0,0
20200903NCLG0,20200903,NC,LG,T,78122,3,0,0,1,0,0,0,0,0
20200903NCLG0,20200903,NC,LG,T,62025,3,0,0,1,0,0,0,0,1
20200903NCLG0,20200903,NC,LG,T,62925,2,0,0,0,0,0,0,0,1
20200903NCLG0,20200903,NC,LG,T,50923,5,1,0,3,0,0,0,0,2
20200903NCLG0,20200903,NC,LG,T,76232,4,0,1,2,1,0,0,1,1
20200903NCLG0,20200903,NC,LG,T,62947,5,0,1,1,0,0,0,0,1
20200903NCLG0,20200903,NC,LG,T,62934,0,0,0,0,0,0,0,0,0
20200903NCLG0,20200903,NC,LG,T,76849,4,1,1,1,0,0,0,1,1
20200903NCLG0,20200903,NC,LG,T,62931,5,2,1,3,0,0,0,0,1
20200903OBSS0,20200903,OB,SS,T,78224,4,1,0,1,0,0,0,1,0
20200903OBSS0,20200903,OB,SS,T,75334,4,3,3,2,0,0,2,1,2
20200903OBSS0,20200903,OB,SS,T,79215,5,1,2,2,2,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,69209,5,1,1,1,0,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,64213,1,0,1,0,0,0,0,1,0
20200903OBSS0,20200903,OB,SS,T,67207,0,0,0,0,0,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,63257,1,0,0,0,0,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,66203,0,0,0,0,0,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,74206,3,0,1,1,0,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,79231,4,1,0,1,0,1,0,0,1
20200903OBSS0,20200903,OB,SS,T,79240,4,1,2,2,1,0,1,0,0
20200903OBSS0,20200903,OB,SS,T,76267,5,0,0,0,0,0,0,0,0
20200903OBSS0,20200903,OB,SS,T,62244,2,0,0,0,0,0,0,0,1
20200903SKKT0,20200903,SK,KT,T,62884,2,0,0,0,0,0,0,2,0
20200903SKKT0,20200903,SK,KT,T,64260,1,0,0,0,0,0,0,0,0
20200903SKKT0,20200903,SK,KT,T,75151,1,0,0,0,0,0,0,0,0
20200903SKKT0,20200903,SK,KT,T,63440,2,0,0,0,0,0,0,0,0
20200903SKKT0,20200903,SK,KT,T,50854,3,0,2,0,0,0,0,1,0
20200903SKKT0,20200903,SK,KT,T,61353,4,0,0,3,0,0,0,0,0
20200903SKKT0,20200903,SK,KT,T,75847,4,1,0,2,1,0,0,0,1
20200903SKKT0,20200903,SK,KT,T,77463,3,1,0,1,0,0,0,1,0
20200903SKKT0,20200903,SK,KT,T,67872,4,0,0,1,0,0,0,0,1
20200903SKKT0,20200903,SK,KT,T,62895,3,0,0,0,0,0,0,1,0
20200903SKKT0,20200903,SK,KT,T,76812,1,0,0,0,0,0,0,0,0
20200903SKKT0,20200903,SK,KT,T,76802,4,0,0,1,0,0,0,0,0
20200903SKKT0,20200903,SK,KT,T,No_Code,0,0,0,0,0,0,0,0,0
20200903SSOB0,20200903,SS,OB,B,99999,3,1,0,1,0,0,0,1,1
20200903SSOB0,20200903,SS,OB,B,50458,3,0,1,1,0,0,0,1,1
20200903SSOB0,20200903,SS,OB,B,66409,1,0,0,0,0,0,0,0,1
20200903SSOB0,20200903,SS,OB,B,69418,0,0,1,0,0,0,0,0,0
20200903SSOB0,20200903,SS,OB,B,64266,3,0,1,2,1,0,0,0,1
20200903SSOB0,20200903,SS,OB,B,61404,4,4,1,2,1,0,1,0,0
20200903SSOB0,20200903,SS,OB,B,62415,4,1,1,2,1,0,0,0,0
20200903SSOB0,20200903,SS,OB,B,74540,4,0,2,2,1,0,0,0,0
20200903SSOB0,20200903,SS,OB,B,64499,0,0,0,0,0,0,0,0,0
20200903SSOB0,20200903,SS,OB,B,62404,4,2,1,2,1,0,0,1,0
20200903SSOB0,20200903,SS,OB,B,79402,4,3,2,2,0,1,0,1,1
20200903SSOB0,20200903,SS,OB,B,75566,5,0,1,2,0,0,0,0,1
20200903WOHH0,20200903,WO,HH,T,99998,4,0,0,0,0,0,0,1,1
20200903WOHH0,20200903,WO,HH,T,65362,0,0,0,0,0,0,0,0,0
20200903WOHH0,20200903,WO,HH,T,68305,1,0,0,0,0,0,0,0,1
20200903WOHH0,20200903,WO,HH,T,65399,3,0,0,0,0,0,0,0,0
20200903WOHH0,20200903,WO,HH,T,65898,4,0,0,0,0,0,0,0,1
20200903WOHH0,20200903,WO,HH,T,78168,0,0,0,0,0,0,0,1,0
20200903WOHH0,20200903,WO,HH,T,79456,3,0,0,0,0,0,0,0,1
20200903WOHH0,20200903,WO,HH,T,79365,3,0,0,0,0,0,0,1,2
20200903WOHH0,20200903,WO,HH,T,65586,3,0,2,1,0,0,0,1,1
20200903WOHH0,20200903,WO,HH,T,67341,3,4,1,1,0,0,1,1,0
20200903WOHH0,20200903,WO,HH,T,67304,5,0,2,4,0,0,0,0,0
20200903WOHH0,20200903,WO,HH,T,64300,5,2,1,3,0,0,0,0,1
20200904HHWO0,20200904,HH,WO,B,50704,0,0,0,0,0,0,0,0,0
20200904HHWO0,20200904,HH,WO,B,63704,3,0,1,1,0,0,0,2,1
20200904HHWO0,20200904,HH,WO,B,69737,3,1,0,0,0,0,0,2,2
20200904HHWO0,20200904,HH,WO,B,73136,2,1,1,1,0,0,0,0,0
20200904HHWO0,20200904,HH,WO,B,61700,1,0,0,0,0,0,0,0,0
20200904HHWO0,20200904,HH,WO,B,62700,3,0,1,1,1,0,0,1,0
20200904HHWO0,20200904,HH,WO,B,50730,3,2,1,2,0,0,0,1,0
20200904HHWO0,20200904,HH,WO,B,61208,3,0,0,0,0,0,0,0,1
20200904HHWO0,20200904,HH,WO,B,64704,2,0,1,1,0,0,0,0,1
20200904HHWO0,20200904,HH,WO,B,78756,1,1,0,0,0,0,0,1,0
20200904HHWO0,20200904,HH,WO,B,78288,2,1,1,1,0,0,0,0,0
20200904HHWO0,20200904,HH,WO,B,60343,0,0,0,0,0,0,0,0,0
20200904HHWO0,20200904,HH,WO,B,74163,5,1,1,3,0,0,0,0,0
20200904HHWO0,20200904,HH,WO,B,74729,2,0,0,0,0,0,0,0,2
20200904HTLT0,20200904,HT,LT,T,69636,0,0,0,0,0,0,0,0,0
20200904HTLT0,20200904,HT,LT,T,66614,3,0,1,1,0,0,0,0,1
20200904HTLT0,20200904,HT,LT,T,66606,2,1,1,2,1,0,0,0,0
20200904HTLT0,20200904,HT,LT,T,65653,2,0,0,0,0,0,0,0,2
20200904HTLT0,20200904,HT,LT,T,50600,4,0,0,1,1,0,0,0,0
20200904HTLT0,20200904,HT,LT,T,64646,3,0,0,0,0,0,0,0,0
20200904HTLT0,20200904,HT,LT,T,62864,0,0,0,0,0,0,0,1,0
20200904HTLT0,20200904,HT,LT,T,62893,0,0,1,0,0,0,0,0,0
20200904HTLT0,20200904,HT,LT,T,63722,4,0,0,0,0,0,0,0,0
20200904HTLT0,20200904,HT,LT,T,69652,2,0,1,0,0,0,0,3,0
20200904HTLT0,20200904,HT,LT,T,72443,5,3,1,2,1,0,1,0,0
20200904HTLT0,20200904,HT,LT,T,78629,5,1,1,1,0,0,0,0,2
20200904HTLT0,20200904,HT,LT,T,62265,4,0,0,1,0,0,0,0,2
20200904HTLT0,20200904,HT,LT,T,62908,0,0,0,0,0,0,0,0,0
20200904HTLT1,20200904,HT,LT,T,66614,3,0,0,0,0,0,0,0,1
20200904HTLT1,20200904,HT,LT,T,50600,4,0,0,1,1,0,0,0,2
20200904HTLT1,20200904,HT,LT,T,69636,3,0,0,0,0,0,0,0,2
20200904HTLT1,20200904,HT,LT,T,62265,3,0,0,0,0,0,0,1,1
20200904HTLT1,20200904,HT,LT,T,66657,1,0,0,0,0,0,0,0,1
20200904HTLT1,20200904,HT,LT,T,78643,0,0,0,0,0,0,0,0,0
20200904HTLT1,20200904,HT,LT,T,62893,0,0,0,0,0,0,0,0,0
20200904HTLT1,20200904,HT,LT,T,62864,4,0,0,0,0,0,0,0,1
20200904HTLT1,20200904,HT,LT,T,63636,0,0,0,0,0,0,0,0,0
20200904HTLT1,20200904,HT,LT,T,72443,5,4,1,3,0,0,1,0,0
20200904HTLT1,20200904,HT,LT,T,69652,5,3,1,3,0,0,0,0,1
20200904HTLT1,20200904,HT,LT,T,66606,5,0,3,3,1,0,0,0,0
20200904HTLT1,20200904,HT,LT,T,65610,1,0,0,0,0,0,0,0,1
20200904HTLT1,20200904,HT,LT,T,64646,2,0,2,0,0,0,0,2,1
20200904HTLT1,20200904,HT,LT,T,78629,1,0,0,0,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,64906,1,0,1,1,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,64006,3,1,0,1,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,64012,1,2,2,1,0,0,1,0,0
20200904KTSK0,20200904,KT,SK,B,73113,3,0,0,1,1,0,0,0,2
20200904KTSK0,20200904,KT,SK,B,64166,4,0,1,0,0,0,0,0,2
20200904KTSK0,20200904,KT,SK,B,64004,0,0,0,0,0,0,0,1,0
20200904KTSK0,20200904,KT,SK,B,74339,3,0,0,1,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,64014,0,0,1,0,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,68050,4,0,0,2,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,No_Code,0,0,0,0,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,67025,4,3,1,1,0,0,1,0,2
20200904KTSK0,20200904,KT,SK,B,50054,1,0,0,0,0,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,76313,3,2,2,1,0,0,1,1,0
20200904KTSK0,20200904,KT,SK,B,62802,1,1,1,1,1,0,0,0,0
20200904KTSK0,20200904,KT,SK,B,64868,3,0,1,1,0,0,0,1,0
20200904KTSK0,20200904,KT,SK,B,78548,4,0,0,2,1,0,0,0,1
20200904KTSK0,20200904,KT,SK,B,77243,0,0,0,0,0,0,0,0,0
20200904KTSK1,20200904,KT,SK,B,78548,2,0,0,0,0,0,0,0,0
20200904KTSK1,20200904,KT,SK,B,64006,3,0,0,0,0,0,0,1,0
20200904KTSK1,20200904,KT,SK,B,62802,0,0,1,0,0,0,0,0,0
20200904KTSK1,20200904,KT,SK,B,No_Code,2,0,0,0,0,0,0,0,0
20200904KTSK1,20200904,KT,SK,B,64004,5,0,0,1,0,0,0,0,1
20200904KTSK1,20200904,KT,SK,B,64012,0,0,0,0,0,0,0,0,0
20200904KTSK1,20200904,KT,SK,B,67025,3,1,1,2,0,0,1,2,0
20200904KTSK1,20200904,KT,SK,B,68050,3,2,1,2,0,0,0,2,0
20200904KTSK1,20200904,KT,SK,B,74339,4,0,0,0,0,0,0,0,1
20200904KTSK1,20200904,KT,SK,B,76313,4,0,2,1,0,0,0,1,0
20200904KTSK1,20200904,KT,SK,B,64868,1,0,0,0,0,0,0,0,1
20200904KTSK1,20200904,KT,SK,B,73113,3,0,1,1,1,0,0,2,0
20200904KTSK1,20200904,KT,SK,B,63634,2,1,0,1,1,0,0,0,0
20200904KTSK1,20200904,KT,SK,B,64166,1,3,1,1,0,0,1,1,0
20200904KTSK1,20200904,KT,SK,B,50054,0,0,0,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,75808,1,0,0,0,0,0,0,0,1
20200904LGNC0,20200904,LG,NC,B,64100,1,0,0,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,66113,1,0,0,0,0,0,0,0,1
20200904LGNC0,20200904,LG,NC,B,71184,0,0,0,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,61102,2,0,0,1,0,0,0,1,0
20200904LGNC0,20200904,LG,NC,B,78217,0,0,0,0,0,0,0,1,0
20200904LGNC0,20200904,LG,NC,B,72133,4,0,0,1,0,0,0,1,0
20200904LGNC0,20200904,LG,NC,B,64115,0,0,0,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,69100,0,0,0,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,79150,6,0,2,2,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,76290,4,2,1,4,1,0,0,2,0
20200904LGNC0,20200904,LG,NC,B,50165,6,1,0,1,1,0,0,1,5
20200904LGNC0,20200904,LG,NC,B,79109,6,0,0,1,1,0,0,1,2
20200904LGNC0,20200904,LG,NC,B,78135,2,0,0,0,0,0,0,0,2
20200904LGNC0,20200904,LG,NC,B,68106,0,0,0,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,50150,0,0,1,0,0,0,0,0,0
20200904LGNC0,20200904,LG,NC,B,66108,4,1,1,1,0,1,0,1,1
20200904LGNC0,20200904,LG,NC,B,65207,4,1,0,1,0,0,0,1,1
20200904LGNC0,20200904,LG,NC,B,No_Code,5,0,0,1,0,0,0,0,1
20200904LTHT0,20200904,LT,HT,B,76249,4,0,0,0,0,0,0,0,1
20200904LTHT0,20200904,LT,HT,B,61204,1,0,0,0,0,0,0,0,1
20200904LTHT0,20200904,LT,HT,B,68518,0,0,0,0,0,0,0,0,0
20200904LTHT0,20200904,LT,HT,B,60523,3,0,1,1,0,0,0,1,1
20200904LTHT0,20200904,LT,HT,B,64504,1,0,0,0,0,0,0,0,0
20200904LTHT0,20200904,LT,HT,B,65514,0,0,0,0,0,0,0,0,0
20200904LTHT0,20200904,LT,HT,B,76100,0,1,0,0,0,0,0,1,0
20200904LTHT0,20200904,LT,HT,B,62558,1,0,0,0,0,0,0,0,1
20200904LTHT0,20200904,LT,HT,B,79608,3,1,0,1,0,0,0,1,0
20200904LTHT0,20200904,LT,HT,B,50506,4,0,0,0,0,0,0,0,1
20200904LTHT0,20200904,LT,HT,B,68525,3,0,0,0,0,0,0,1,2
20200904LTHT0,20200904,LT,HT,B,71564,2,1,1,1,0,0,0,1,1
20200904LTHT0,20200904,LT,HT,B,78513,3,0,1,1,0,0,0,1,1
20200904LTHT0,20200904,LT,HT,B,77532,4,0,0,1,0,0,0,0,1
20200904LTHT1,20200904,LT,HT,B,76100,1,2,1,1,0,0,1,0,0
20200904LTHT1,20200904,LT,HT,B,60523,5,1,0,2,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,77532,4,0,0,0,0,0,0,1,1
20200904LTHT1,20200904,LT,HT,B,61566,2,1,0,0,0,0,0,0,1
20200904LTHT1,20200904,LT,HT,B,78513,2,0,0,1,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,71564,4,1,2,2,0,0,1,0,1
20200904LTHT1,20200904,LT,HT,B,76249,0,0,0,0,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,68525,4,0,2,4,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,50506,4,0,1,1,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,62556,4,1,2,2,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,65506,2,0,1,1,0,0,0,2,1
20200904LTHT1,20200904,LT,HT,B,62558,0,1,0,0,0,0,0,0,0
20200904LTHT1,20200904,LT,HT,B,68518,2,0,0,0,0,0,0,0,0
20200904NCLG0,20200904,NC,LG,T,50923,4,1,0,1,0,0,0,1,2
20200904NCLG0,20200904,NC,LG,T,62934,2,0,0,1,0,0,0,0,0
20200904NCLG0,20200904,NC,LG,T,76232,6,1,0,3,0,0,0,0,1
20200904NCLG0,20200904,NC,LG,T,62947,6,2,0,1,0,0,0,0,3
20200904NCLG0,20200904,NC,LG,T,76849,4,1,2,1,0,0,0,2,1
20200904NCLG0,20200904,NC,LG,T,73306,1,0,0,0,0,0,0,0,1
20200904NCLG0,20200904,NC,LG,T,62907,5,0,1,1,0,0,0,2,1
20200904NCLG0,20200904,NC,LG,T,78122,0,0,0,0,0,0,0,0,0
20200904NCLG0,20200904,NC,LG,T,No_Code,0,0,0,0,0,0,0,0,0
20200904NCLG0,20200904,NC,LG,T,62925,5,0,1,3,0,0,0,1,0
20200904NCLG0,20200904,NC,LG,T,66928,2,0,0,0,0,0,0,0,1
20200904NCLG0,20200904,NC,LG,T,62931,3,0,0,0,0,0,0,1,1
20200904NCLG0,20200904,NC,LG,T,63963,4,0,1,2,1,0,0,0,1
20200904NCLG0,20200904,NC,LG,T,74465,4,0,0,0,0,0,0,0,3
20200904OBSS0,20200904,OB,SS,T,79231,1,0,0,0,0,0,0,1,1
20200904OBSS0,20200904,OB,SS,T,79240,2,0,0,0,0,0,0,0,0
20200904OBSS0,20200904,OB,SS,T,66203,4,0,0,1,0,0,0,0,3
20200904OBSS0,20200904,OB,SS,T,68211,1,0,0,0,0,0,0,0,1
20200904OBSS0,20200904,OB,SS,T,64213,0,0,1,0,0,0,0,1,0
20200904OBSS0,20200904,OB,SS,T,62244,2,0,0,0,0,0,0,0,0
20200904OBSS0,20200904,OB,SS,T,No_Code,2,0,0,0,0,0,0,0,2
20200904OBSS0,20200904,OB,SS,T,68204,2,2,0,1,1,0,0,0,0
20200904OBSS0,20200904,OB,SS,T,67207,0,0,0,0,0,0,0,1,0
20200904OBSS0,20200904,OB,SS,T,76267,3,0,0,0,0,0,0,0,1
20200904OBSS0,20200904,OB,SS,T,63257,1,1,1,1,0,0,0,0,0
20200904OBSS0,20200904,OB,SS,T,78224,3,0,0,1,0,0,0,0,2
20200904OBSS0,20200904,OB,SS,T,64086,0,0,1,0,0,0,0,1,0
20200904OBSS0,20200904,OB,SS,T,75334,2,1,0,1,0,0,0,0,1
20200904OBSS0,20200904,OB,SS,T,69209,5,0,0,2,0,0,0,0,1
20200904OBSS0,20200904,OB,SS,T,79215,2,0,1,0,0,0,0,1,0
20200904OBSS0,20200904,OB,SS,T,50293,2,0,1,1,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,76802,3,1,1,1,0,0,1,0,0
20200904SKKT0,20200904,SK,KT,T,64260,0,0,0,0,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,61353,4,0,0,1,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,75847,4,0,0,0,0,0,0,0,1
20200904SKKT0,20200904,SK,KT,T,65869,0,0,0,0,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,67872,3,0,0,0,0,0,0,0,2
20200904SKKT0,20200904,SK,KT,T,66052,0,0,1,0,0,0,0,1,0
20200904SKKT0,20200904,SK,KT,T,No_Code,0,0,0,0,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,50854,4,0,0,2,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,75151,1,0,0,0,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,71837,3,1,0,1,0,0,0,1,1
20200904SKKT0,20200904,SK,KT,T,62884,3,0,0,0,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,60558,1,0,0,0,0,0,0,0,1
20200904SKKT0,20200904,SK,KT,T,76812,2,0,0,0,0,0,0,1,0
20200904SKKT0,20200904,SK,KT,T,68868,0,0,0,0,0,0,0,0,0
20200904SKKT0,20200904,SK,KT,T,62895,3,0,0,0,0,0,0,0,1
20200904SKKT0,20200904,SK,KT,T,63440,1,0,0,0,0,0,0,0,0
20200904SKKT1,20200904,SK,KT,T,68868,0,0,0,0,0,0,0,0,0
20200904SKKT1,20200904,SK,KT,T,61353,4,0,1,1,0,0,0,0,1
20200904SKKT1,20200904,SK,KT,T,75847,4,0,0,0,0,0,0,0,1
20200904SKKT1,20200904,SK,KT,T,67872,4,1,2,3,1,0,1,0,0
20200904SKKT1,20200904,SK,KT,T,75151,3,2,1,1,1,0,0,0,0
20200904SKKT1,20200904,SK,KT,T,71837,0,0,0,0,0,0,0,0,0
