GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,START_CK,RELIEF_CK,INN2,BF,PA,AB,HIT,HR,KK,BB,R,ER,ERA
200804,KT,WO,T,75342,0,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,65060,0,1,2.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,64047,0,1,3.0,17.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200804,KT,WO,T,50040,1,0,18.0,102.0,25.0,24.0,6.0,1.0,6.0,1.0,2.0,2.0,3.0
200804,WO,KT,B,67391,0,1,3.0,15.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200804,WO,KT,B,76430,0,1,3.0,13.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0
200804,WO,KT,B,68341,0,1,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,WO,KT,B,64051,0,1,2.0,15.0,4.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,27.0
200804,WO,KT,B,62360,0,1,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,50662,0,1,3.0,14.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200804,WO,KT,B,67603,1,0,15.0,86.0,22.0,18.0,5.0,0.0,4.0,4.0,1.0,1.0,1.8
200804,LT,SK,T,76225,0,1,3.0,13.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200804,LT,SK,T,69539,1,0,18.0,83.0,24.0,22.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0
200804,OB,SS,B,64805,1,0,9.0,72.0,15.0,12.0,3.0,1.0,4.0,3.0,4.0,4.0,12.0
200804,OB,SS,B,67266,0,1,12.0,51.0,16.0,15.0,3.0,0.0,4.0,1.0,1.0,1.0,2.25
200804,OB,SS,B,62951,0,1,3.0,15.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200804,OB,SS,B,68200,0,1,1.0,10.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,27.0
200804,OB,SS,B,65241,0,1,2.0,18.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200804,SS,OB,T,69446,1,0,16.0,93.0,24.0,24.0,8.0,1.0,1.0,0.0,3.0,2.0,3.38
200804,SS,OB,T,60146,0,1,2.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200804,SS,OB,T,67421,0,1,3.0,12.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200804,SS,OB,T,68403,0,1,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,SS,OB,T,75421,0,1,3.0,12.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200805,KT,WO,T,67045,0,1,3.0,36.0,8.0,6.0,4.0,0.0,1.0,2.0,4.0,4.0,36.0
200805,KT,WO,T,65057,0,1,3.0,17.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200805,KT,WO,T,68043,0,1,3.0,17.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200805,KT,WO,T,76757,0,1,3.0,23.0,6.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,9.0
200805,KT,WO,T,65048,1,0,12.0,90.0,23.0,20.0,6.0,1.0,3.0,3.0,7.0,2.0,4.5
200805,LG,HT,T,76650,0,1,1.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200805,WO,KT,B,61268,0,1,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,WO,KT,B,63348,0,1,1.0,20.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
200805,WO,KT,B,65320,1,0,21.0,90.0,27.0,27.0,7.0,1.0,3.0,0.0,3.0,2.0,2.57
200805,HT,LG,B,77637,1,0,17.0,102.0,25.0,21.0,7.0,0.0,5.0,3.0,4.0,4.0,6.35
200805,WO,KT,B,69360,0,1,3.0,13.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200805,HT,LG,B,78247,0,1,4.0,18.0,5.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,6.75
200805,HT,LG,B,65665,0,1,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,HT,LG,B,50662,0,1,3.0,24.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
200805,LG,HT,T,69159,0,1,3.0,23.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
200805,LG,HT,T,67119,0,1,3.0,12.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
200805,HH,NC,B,65764,1,0,17.0,97.0,26.0,17.0,2.0,0.0,3.0,7.0,3.0,3.0,4.76
200805,HH,NC,B,63765,0,1,1.0,12.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,27.0
200805,HH,NC,B,50705,0,1,3.0,26.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200805,HH,NC,B,74857,0,1,6.0,29.0,10.0,8.0,3.0,0.0,0.0,2.0,1.0,1.0,4.5
200805,NC,HH,T,60263,1,0,15.0,85.0,22.0,18.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0
200805,NC,HH,T,79358,0,1,0.0,16.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0
200805,LG,HT,T,50126,1,0,18.0,105.0,27.0,25.0,8.0,0.0,4.0,1.0,4.0,4.0,6.0
200805,NC,HH,T,69962,0,1,5.0,18.0,7.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
200805,NC,HH,T,75867,0,1,3.0,20.0,6.0,5.0,3.0,0.0,2.0,0.0,1.0,1.0,9.0
200805,OB,SS,B,79229,1,0,18.0,117.0,30.0,26.0,10.0,0.0,2.0,3.0,2.0,1.0,1.5
200805,OB,SS,B,65241,0,1,2.0,17.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200805,OB,SS,B,76329,0,1,4.0,18.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200805,OB,SS,B,61643,0,1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,SS,OB,T,68419,1,0,6.0,59.0,13.0,10.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0
200805,SS,OB,T,61365,0,1,12.0,51.0,13.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200805,SS,OB,T,67421,0,1,3.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200805,SS,OB,T,73117,0,1,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,HT,LG,B,65643,0,1,3.0,15.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0
200805,LG,HT,T,79140,0,1,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,NC,HH,T,63991,0,1,1.0,19.0,5.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,81.0
200806,WO,KT,B,62363,1,0,21.0,86.0,26.0,26.0,4.0,1.0,5.0,0.0,2.0,2.0,2.57
200806,WO,KT,B,68341,0,1,1.0,19.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200806,SK,LT,B,76858,0,1,3.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,HH,NC,B,61156,0,1,2.0,24.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
200806,HH,NC,B,63464,0,1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,NC,HH,T,69940,1,0,18.0,102.0,23.0,20.0,5.0,0.0,3.0,2.0,1.0,1.0,1.5
200806,NC,HH,T,64995,0,1,2.0,20.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200806,NC,HH,T,63959,0,1,2.0,17.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200806,NC,HH,T,62655,0,1,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,NC,HH,T,76118,0,1,3.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200806,HH,NC,B,63961,0,1,5.0,24.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,5.4
200806,OB,SS,B,67263,1,0,15.0,118.0,25.0,24.0,9.0,0.0,4.0,1.0,2.0,2.0,3.6
200806,LT,SK,T,50558,1,0,21.0,88.0,28.0,26.0,7.0,1.0,4.0,1.0,2.0,2.0,2.57
200806,OB,SS,B,61643,0,1,4.0,20.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,OB,SS,B,76329,0,1,3.0,13.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200806,SS,OB,T,69439,1,0,16.0,104.0,26.0,21.0,5.0,0.0,5.0,4.0,4.0,4.0,6.75
200806,SS,OB,T,68403,0,1,2.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200806,SS,OB,T,60146,0,1,3.0,17.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0
200806,SS,OB,T,65496,0,1,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,OB,SS,B,62242,0,1,5.0,21.0,7.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200806,HH,NC,B,68701,0,1,1.0,18.0,5.0,4.0,3.0,1.0,0.0,1.0,3.0,3.0,81.0
200806,HH,NC,B,77318,1,0,18.0,104.0,22.0,18.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0
200806,LG,HT,T,73801,0,1,5.0,33.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,5.4
200806,WO,KT,B,64051,0,1,2.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200806,WO,KT,B,63342,0,1,3.0,10.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,KT,WO,T,69032,1,0,17.0,102.0,25.0,20.0,6.0,1.0,2.0,3.0,3.0,3.0,4.76
200806,KT,WO,T,64047,0,1,3.0,18.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200806,KT,WO,T,75342,0,1,4.0,19.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200806,HT,LG,B,50636,1,0,24.0,95.0,26.0,25.0,4.0,0.0,6.0,0.0,1.0,1.0,1.13
200806,HT,LG,B,66660,0,1,3.0,15.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200806,LG,HT,T,61101,1,0,13.0,97.0,22.0,17.0,5.0,2.0,3.0,5.0,5.0,5.0,10.38
200806,LT,SK,T,50556,0,1,3.0,12.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,SK,LT,B,75138,0,1,3.0,18.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,LG,HT,T,79825,0,1,5.0,33.0,9.0,8.0,3.0,2.0,4.0,1.0,4.0,4.0,21.6
200806,SK,LT,B,66859,1,0,9.0,42.0,13.0,10.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0
200806,SK,LT,B,63894,0,1,2.0,21.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,40.5
200806,SK,LT,B,76350,0,1,1.0,11.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,SK,LT,B,64768,0,1,3.0,19.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,18.0
200806,SK,LT,B,79847,0,1,3.0,14.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,SK,LT,B,60768,0,1,3.0,11.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200806,LT,SK,T,76225,0,1,3.0,13.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,LG,HT,T,79617,0,1,1.0,14.0,4.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,81.0
200807,WO,LG,B,67313,1,0,15.0,94.0,23.0,22.0,8.0,1.0,6.0,0.0,5.0,5.0,9.0
200807,WO,LG,B,67391,0,1,3.0,21.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200807,WO,LG,B,63348,0,1,6.0,34.0,8.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
200807,SS,SK,T,75421,0,1,4.0,23.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200807,SS,SK,T,67421,0,1,2.0,14.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200807,SS,SK,T,50404,1,0,21.0,105.0,25.0,24.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0
200807,SK,SS,B,76350,0,1,3.0,25.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200807,SK,SS,B,61895,0,1,3.0,19.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200807,SK,SS,B,64893,0,1,3.0,11.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200807,SK,SS,B,64861,1,0,18.0,92.0,23.0,20.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0
200807,LT,OB,T,62528,0,1,3.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,LT,OB,T,63543,0,1,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,LT,OB,T,66557,0,1,2.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,LT,OB,T,64565,0,1,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,LT,OB,T,64021,1,0,18.0,84.0,26.0,23.0,8.0,0.0,2.0,1.0,4.0,4.0,6.0
200807,OB,LT,B,77263,0,1,2.0,9.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200807,OB,LT,B,65241,0,1,1.0,15.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,27.0
200807,OB,LT,B,61643,0,1,2.0,24.0,5.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,40.5
200807,OB,LT,B,67266,0,1,3.0,29.0,7.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,9.0
200807,OB,LT,B,66291,1,0,18.0,108.0,27.0,23.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0
200807,LG,WO,T,67119,0,1,3.0,24.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200807,LG,WO,T,69159,0,1,2.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200807,LG,WO,T,76650,0,1,1.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,LG,WO,T,69103,1,0,21.0,100.0,29.0,25.0,5.0,0.0,6.0,3.0,2.0,2.0,2.57
200807,WO,LG,B,74359,0,1,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,OB,LT,B,62242,0,1,1.0,9.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
200808,LT,OB,T,73211,1,0,15.0,52.0,16.0,16.0,3.0,1.0,0.0,0.0,1.0,1.0,1.8
200808,WO,LG,B,69343,1,0,18.0,74.0,22.0,20.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0
200808,HT,NC,B,50640,1,0,17.0,112.0,28.0,23.0,6.0,0.0,4.0,5.0,2.0,2.0,3.18
200808,HT,NC,B,65665,0,1,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200808,HT,NC,B,50662,0,1,2.0,10.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200808,LG,WO,T,73801,0,1,3.0,10.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200808,HT,NC,B,66609,0,1,4.0,16.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200808,NC,HT,T,50912,1,0,21.0,108.0,25.0,25.0,4.0,1.0,8.0,0.0,3.0,3.0,3.86
200808,NC,HT,T,62655,0,1,3.0,14.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200808,OB,LT,B,69045,1,0,18.0,88.0,24.0,22.0,6.0,0.0,6.0,1.0,1.0,1.0,1.5
200808,SK,SS,B,62869,1,0,15.0,66.0,19.0,17.0,5.0,1.0,1.0,1.0,2.0,2.0,3.6
200808,LG,WO,T,69134,0,1,2.0,12.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200808,LG,WO,T,62146,0,1,0.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
200808,LG,WO,T,79140,0,1,3.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200808,LG,WO,T,50157,1,0,16.0,91.0,23.0,21.0,5.0,1.0,5.0,2.0,4.0,4.0,6.75
200808,WO,LG,B,74359,0,1,3.0,15.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0
200808,WO,LG,B,76430,0,1,3.0,20.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
200808,WO,LG,B,68341,0,1,3.0,19.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200808,SS,SK,T,74454,1,0,15.0,80.0,22.0,19.0,3.0,0.0,0.0,3.0,4.0,2.0,3.6
200808,HT,NC,B,78247,0,1,2.0,12.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
200809,NC,HT,T,75867,0,1,3.0,13.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200809,HH,KT,B,50705,0,1,3.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200809,HH,KT,B,69748,1,0,9.0,77.0,18.0,14.0,5.0,1.0,3.0,4.0,5.0,5.0,15.0
200809,HH,KT,B,67737,0,1,3.0,23.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200809,HH,KT,B,63464,0,1,3.0,18.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200809,HH,KT,B,73738,0,1,3.0,11.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200809,HH,KT,B,61156,0,1,3.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200809,HH,KT,B,63765,0,1,3.0,23.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0
200809,KT,HH,T,50040,1,0,15.0,112.0,24.0,20.0,6.0,0.0,6.0,3.0,2.0,1.0,1.8
200809,KT,HH,T,64047,0,1,3.0,17.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200809,KT,HH,T,75342,0,1,3.0,16.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0
200809,KT,HH,T,65062,0,1,4.0,16.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200809,WO,LG,B,67603,1,0,21.0,86.0,24.0,23.0,3.0,1.0,7.0,1.0,1.0,1.0,1.29
200809,WO,LG,B,61268,0,1,1.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200809,KT,HH,T,65060,0,1,2.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200809,WO,LG,B,63342,0,1,3.0,14.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200809,NC,HT,T,64995,0,1,3.0,18.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200809,NC,HT,T,63959,0,1,3.0,26.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200809,NC,HT,T,69962,0,1,3.0,23.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200809,WO,LG,B,64051,0,1,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200809,HT,NC,B,65665,0,1,3.0,21.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200809,NC,HT,T,66920,1,0,15.0,99.0,23.0,17.0,2.0,0.0,2.0,6.0,1.0,1.0,1.8
200809,HT,NC,B,63628,0,1,8.0,37.0,10.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
200809,HT,NC,B,62754,1,0,7.0,90.0,16.0,14.0,8.0,1.0,2.0,2.0,6.0,6.0,23.14
200809,LG,WO,T,69159,0,1,6.0,24.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200809,LG,WO,T,68135,1,0,18.0,106.0,28.0,22.0,6.0,0.0,5.0,4.0,2.0,1.0,1.5
200809,HT,NC,B,66660,0,1,9.0,57.0,14.0,12.0,4.0,0.0,2.0,2.0,2.0,2.0,6.0
200811,HH,WO,T,67737,0,1,3.0,16.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200811,HH,WO,T,61156,0,1,3.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,HH,WO,T,74857,0,1,1.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200811,HH,WO,T,63765,0,1,2.0,18.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200811,HH,WO,T,50705,0,1,3.0,26.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200811,HH,WO,T,73738,0,1,3.0,23.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200811,HH,WO,T,69744,1,0,12.0,84.0,22.0,18.0,8.0,1.0,3.0,2.0,5.0,4.0,9.0
200811,OB,SS,T,67266,0,1,3.0,20.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,WO,HH,B,50360,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
200811,WO,HH,B,67391,0,1,3.0,23.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
200811,WO,HH,B,76430,0,1,3.0,26.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200811,WO,HH,B,63342,0,1,3.0,23.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200811,WO,HH,B,68341,0,1,3.0,17.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
200811,WO,HH,B,74359,0,1,3.0,13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200811,WO,HH,B,64051,0,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200811,HH,WO,T,63464,0,1,6.0,27.0,8.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200811,WO,HH,B,63348,0,1,3.0,19.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0
200811,HH,WO,T,62611,0,1,2.0,11.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,SS,OB,B,60146,0,1,3.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,LG,HT,B,78148,1,0,18.0,101.0,27.0,22.0,5.0,0.0,2.0,5.0,2.0,2.0,3.0
200811,OB,SS,T,79229,1,0,18.0,97.0,25.0,24.0,7.0,1.0,0.0,1.0,1.0,1.0,1.5
200811,SS,OB,B,50464,0,1,3.0,29.0,6.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,18.0
200811,SS,OB,B,65496,0,1,3.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200811,SS,OB,B,68403,0,1,2.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200811,SS,OB,B,61365,0,1,4.0,21.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200811,WO,HH,B,61268,0,1,2.0,12.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200811,SS,OB,B,69446,1,0,12.0,90.0,19.0,16.0,5.0,1.0,2.0,3.0,4.0,4.0,9.0
200811,HT,LG,T,65639,0,1,3.0,16.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0
200811,HT,LG,T,50662,0,1,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,HT,LG,T,65665,0,1,2.0,27.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,27.0
200811,HT,LG,T,65643,0,1,3.0,16.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,HT,LG,T,77637,1,0,18.0,92.0,24.0,23.0,5.0,0.0,8.0,1.0,1.0,1.0,1.5
200811,LG,HT,B,73801,0,1,3.0,13.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,LG,HT,B,62146,0,1,6.0,42.0,9.0,7.0,3.0,0.0,0.0,1.0,2.0,2.0,9.0
200811,LG,HT,B,79140,0,1,0.0,16.0,4.0,3.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0
200811,HH,WO,T,68701,0,1,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,WO,HH,B,65320,1,0,15.0,76.0,20.0,17.0,2.0,1.0,3.0,3.0,5.0,3.0,5.4
200811,OB,SS,T,61643,0,1,3.0,12.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200811,OB,SS,T,76329,0,1,3.0,22.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200811,KT,SK,B,50030,1,0,18.0,91.0,22.0,19.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0
200811,KT,SK,B,75342,0,1,3.0,18.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200811,KT,SK,B,65057,0,1,1.0,17.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
200811,KT,SK,B,76757,0,1,5.0,13.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200811,SK,KT,T,50835,1,0,15.0,99.0,22.0,18.0,7.0,0.0,4.0,3.0,3.0,3.0,5.4
200811,SK,KT,T,66859,0,1,3.0,24.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200811,SK,KT,T,64768,0,1,3.0,20.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,27.0
200811,SK,KT,T,65411,0,1,3.0,27.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200812,OB,SS,T,77263,0,1,2.0,18.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200812,OB,SS,T,62242,0,1,4.0,20.0,7.0,6.0,2.0,0.0,0.0,1.0,2.0,2.0,13.5
200812,OB,SS,T,67263,1,0,15.0,93.0,24.0,24.0,10.0,2.0,3.0,0.0,4.0,4.0,7.2
