GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,AB,RBI,RUN,HIT,H2,H3,HR,BB,KK
200916,LG,HH,T,64115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,LG,HH,T,76290,4.0,6.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0
200916,LG,HH,T,78217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,LG,HH,T,50165,4.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
200916,LG,HH,T,69100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,LG,HH,T,79109,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
200916,LG,HH,T,66108,6.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0
200916,LG,HH,T,79150,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200916,HH,LG,B,61700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200916,HH,LG,B,78288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,HH,LG,B,50707,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200916,HH,LG,B,73136,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
200916,HH,LG,B,74729,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200916,HH,LG,B,78756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,HH,LG,B,62700,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200916,HH,LG,B,50730,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200916,HH,LG,B,69737,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
200916,HH,LG,B,50704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200916,HH,LG,B,63704,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200916,HH,LG,B,61208,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200916,HH,LG,B,74163,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
200916,HT,SK,B,72443,5.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0
200916,HH,LG,B,66707,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200916,LG,HH,T,75808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200916,LG,HH,T,61186,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,No_Code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,HT,SK,B,69652,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200916,HT,SK,B,66606,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200916,NC,OB,T,76849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200916,NC,OB,T,68912,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200916,NC,OB,T,62934,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
200916,NC,OB,T,62931,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
200916,NC,OB,T,62925,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200916,NC,OB,T,73306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,79215,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200916,NC,OB,T,74465,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200916,NC,OB,T,76232,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200916,NC,OB,T,62907,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
200916,NC,OB,T,50923,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
200916,NC,OB,T,63920,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
200916,OB,NC,B,62244,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
200916,NC,OB,T,No_Code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,74206,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200916,OB,NC,B,76267,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,75334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200916,OB,NC,B,78224,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,69209,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200916,OB,NC,B,67207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,79240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,66203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,63257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,68204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,77248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200916,OB,NC,B,79231,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200916,OB,NC,B,79290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,69804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,63450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,71837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,SK,NC,B,61353,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,68868,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200917,SK,NC,B,76812,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,NC,SK,T,68912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,63440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,76802,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,NC,SK,T,76849,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200917,NC,SK,T,63920,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,NC,SK,T,62025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200917,SK,NC,B,61743,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,75151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,SK,NC,B,99997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200917,LT,LG,T,71564,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,SK,NC,B,75847,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200917,NC,SK,T,69992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,68525,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
200917,LT,LG,T,50506,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,62556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,LT,LG,T,76100,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,64504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,SK,NC,B,67872,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,LT,LG,T,68518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,65514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,62558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,79608,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,61204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SK,NC,B,50854,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,SK,NC,B,99991,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,LT,LG,T,61566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,NC,SK,T,73306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,OB,KT,T,79215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,NC,SK,T,76232,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200917,OB,KT,T,67207,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,OB,KT,T,66203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,63257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,79290,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,OB,KT,T,62244,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,79240,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,76267,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,78224,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200917,OB,KT,T,75334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,77248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,OB,KT,T,69209,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,OB,KT,T,79231,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,KT,OB,B,64006,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,KT,OB,B,78548,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
200917,KT,OB,B,64012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,KT,OB,B,73113,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,NC,SK,T,62925,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,NC,SK,T,62931,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,NC,SK,T,62934,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200917,NC,SK,T,50923,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
200917,NC,SK,T,No_Code,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,NC,SK,T,63963,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,NC,SK,T,62907,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200917,KT,OB,B,64166,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,KT,OB,B,67025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200917,KT,OB,B,68050,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,KT,OB,B,74339,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,KT,OB,B,62802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,KT,OB,B,64868,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200917,KT,OB,B,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,KT,OB,B,76313,4.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
200917,LT,LG,T,76249,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,WO,HH,B,65898,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200917,LT,LG,T,65506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,SS,HT,B,74540,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,64266,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200917,SS,HT,B,64499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,75566,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,SS,HT,B,66838,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,SS,HT,B,99999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200917,SS,HT,B,63435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,62404,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,64468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,79402,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,SS,HT,B,61404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,62415,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200917,HH,WO,T,50704,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,HH,WO,T,78288,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200917,HH,WO,T,61700,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,HH,WO,T,69737,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200917,HH,WO,T,76753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,WO,HH,B,78168,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
200917,LT,LG,T,78513,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,WO,HH,B,64300,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,WO,HH,B,67341,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
200917,WO,HH,B,79456,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
200917,WO,HH,B,65399,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
200917,SS,HT,B,60288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,WO,HH,B,65586,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200917,HH,WO,T,74163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,HH,WO,T,50707,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200917,HH,WO,T,63704,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200917,HH,WO,T,62700,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200917,HH,WO,T,50730,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,HH,WO,T,73136,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200917,WO,HH,B,68305,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,50458,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200917,WO,HH,B,67304,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200917,HT,SS,T,66606,5.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0
200917,SS,HT,B,64407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LT,LG,T,60523,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,69100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,66113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,79150,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,LG,LT,B,64100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,61102,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200917,LG,LT,B,No_Code,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,64115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,61186,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
200917,LG,LT,B,72133,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,65207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,76290,4.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
200917,LG,LT,B,78217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,50165,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
200917,LT,LG,T,77532,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,79109,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200917,LG,LT,B,78135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200917,HT,SS,T,66614,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,HT,SS,T,69652,5.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
200917,HT,SS,T,69636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,HT,SS,T,72443,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
200917,HT,SS,T,78643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200917,HT,SS,T,78629,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
200917,HT,SS,T,78603,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
200917,HT,SS,T,99995,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,HT,SS,T,62265,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200917,HT,SS,T,65610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,HT,SS,T,63722,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200917,HT,SS,T,64646,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
200917,HT,SS,T,66657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200917,LG,LT,B,66108,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200918,SK,NC,B,61353,4.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0
200918,SK,NC,B,99991,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,SK,NC,B,68868,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,SK,NC,B,76812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
200918,SK,NC,B,76802,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,69992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,76849,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
200918,NC,SK,T,63920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,63963,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
200918,NC,SK,T,62907,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200918,SK,NC,B,67872,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
200918,SK,NC,B,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200918,NC,SK,T,76232,5.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
200918,LT,LG,T,65506,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,SK,NC,B,75151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,SK,NC,B,61743,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,SK,NC,B,71837,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,SK,NC,B,50854,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200918,LT,LG,T,62558,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200918,LT,LG,T,62556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,LT,LG,T,64504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200918,LT,LG,T,76100,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200918,LT,LG,T,50506,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,LT,LG,T,68525,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
200918,LT,LG,T,76249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,LT,LG,T,79608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,LT,LG,T,61204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,62025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,SK,NC,B,77463,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200918,NC,SK,T,62931,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200918,KT,OB,B,73113,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
200918,NC,SK,T,50923,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
200918,LT,LG,T,71564,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200918,OB,KT,T,67207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200918,OB,KT,T,74206,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200918,OB,KT,T,79231,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,OB,KT,T,79240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,OB,KT,T,69209,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200918,OB,KT,T,78224,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200918,OB,KT,T,75334,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200918,OB,KT,T,77248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,OB,KT,T,76267,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
200918,OB,KT,T,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,OB,KT,T,79215,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,KT,OB,B,64006,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200918,KT,OB,B,64007,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200918,KT,OB,B,62802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,KT,OB,B,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200918,KT,OB,B,74339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,KT,OB,B,64012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,KT,OB,B,64868,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200918,KT,OB,B,78548,4.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
200918,OB,KT,T,62244,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200918,KT,OB,B,68050,4.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
200918,KT,OB,B,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,KT,OB,B,67025,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
200918,KT,OB,B,76313,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200918,KT,OB,B,64166,6.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
200918,NC,SK,T,73306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,74465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,No_Code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,NC,SK,T,62934,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200918,LT,LG,T,78513,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
200918,HH,WO,T,61208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,LT,LG,T,60523,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,SS,HT,B,63435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,SS,HT,B,62404,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
200918,SS,HT,B,79402,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
200918,SS,HT,B,62415,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200918,HH,WO,T,62700,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200918,HH,WO,T,78756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200918,HH,WO,T,60343,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
200918,HH,WO,T,64704,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
200918,HH,WO,T,74729,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200918,HH,WO,T,76753,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,HH,WO,T,50730,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200918,HH,WO,T,73136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,HH,WO,T,78288,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,SS,HT,B,99999,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200918,HH,WO,T,61700,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200918,HH,WO,T,63704,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,WO,HH,B,79456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200918,WO,HH,B,65586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200918,WO,HH,B,64657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,WO,HH,B,79365,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200918,WO,HH,B,65399,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
